Alignment ID	Average Rt(min)	Average Mz	Adduct type	Fill %	S/N average	MS1 isotopic spectrum	MS/MS spectrum	NC	NC	NC	NC	NC	NC	NC	UC	UC	UC	UC	UC	UC	UC	CS	CS	CS	CS	CS	CS	CS
2863	21.273	762.54059	[M-H]-	0.079	746.33	762.53363:21678 763.53698:20396 764.54034:1990	138.98434:5 255.23212:45 283.24646:20 327.23257:35 762.45209:40 762.53101:7984 762.58453:174	1.76876E-07	0.000406977	1.94028E-07	2.34521E-07	1.20997E-06	0.000228807	7.60997E-05	4.62354E-05	4.48058E-07	1.41522E-05	3.66968E-05	3.77165E-05	2.88517E-05	0.000353575	0.000739286	0.001110876	0.001085373	0.000739747	0.000354403	0.00036959	0.000232476
2864	19.233	763.49664	[M-H]-	0.016	119.46	763.49664:3091 764.49999:1007 765.50335:0		0	3.88414E-06	1.31662E-06	0	1.83928E-06	1.16621E-06	2.34669E-07	3.35552E-07	2.47474E-07	0	0	1.22847E-06	1.0994E-06	7.5778E-05	6.76361E-07	0	0	6.99358E-07	0	7.93407E-07	2.97429E-05
2865	21.409	763.50861	[M-H]-	0.016	96.88	763.50861:4943 764.51196:1202 765.51532:0		3.62255E-06	2.23864E-05	2.51439E-05	3.06722E-05	4.76526E-06	7.75742E-05	2.35555E-05	1.1026E-05	0.000272315	1.39426E-05	0.000199834	0.000214431	7.60769E-05	0.000100125	4.97136E-06	7.59506E-06	6.15778E-06	7.49712E-07	7.82034E-07	2.19881E-06	1.48197E-05
2866	9.838	768.3009	[M-H]-	0.46	145.29	768.3208:6131 769.32415:2559 770.32751:99	127.05128:16 128.03168:8 167.04773:8 184.07343:8 264.05618:20 282.07565:36 284.12158:8 299.09811:12 304.22736:4 343.11765:4 398.15973:12 427.68375:8 436.68823:8 441.12064:8 578.24561:36 587.25116:12 595.76099:8 704.80475:8 710.79169:8 710.81891:12 719.7868:12 720.29047:8 728.79443:16 729.29022:8 732.79584:12 737.29565:12 741.80084:16 746.30865:16 750.81055:36 751.30817:20 759.31519:72 759.80719:28 768.30304:25 768.32568:257 768.36523:13	0	6.39053E-06	1.01518E-05	9.39804E-05	2.11339E-05	1.59734E-05	1.66854E-05	7.33365E-05	0.000147364	6.47315E-05	0.000106479	0.000122405	0.000202401	8.58484E-05	9.92138E-07	1.51901E-06	4.09221E-06	3.75975E-06	3.20481E-06	4.17635E-06	1.79533E-05
2867	9.913	768.32245	[M-H]-	0.317	110.5	768.32245:9532 769.3258:4451 770.32916:296	127.05434:15 264.06277:30 278.16412:5 282.0722:55 297.85919:5 398.17435:20 569.24738:15 578.25159:45 578.75946:15 592.763:5 719.78021:20 720.29486:20 728.30872:15 728.78778:20 732.79199:10 737.31116:20 741.79425:25 742.30554:20 746.31317:10 750.31482:25 750.8067:35 751.29877:15 759.32257:115 759.80615:20 759.82581:60 768.32465:455 768.79974:20	0.000159668	0.000106424	8.42428E-05	9.18947E-05	9.09747E-05	7.49225E-05	6.13036E-05	4.36926E-05	7.71832E-05	6.52875E-05	2.9001E-05	3.65109E-05	3.76282E-05	7.97654E-05	0	4.81984E-05	2.17974E-07	5.69109E-05	4.63411E-05	5.98045E-09	8.31507E-05
2868	9.82	768.32764	[M-H]-	0.222	178.72	768.32275:7268 769.3261:2897 770.32946:108	114.01704:12 127.04976:8 128.03477:12 153.02812:12 184.07178:8 185.05714:8 202.09895:8 246.10938:8 264.05948:20 275.10333:4 282.06879:32 287.13004:12 300.08521:8 308.08289:8 326.09918:16 344.10495:8 398.16422:16 436.6973:8 485.19461:12 554.2525:8 569.23767:8 578.25159:28 578.74475:16 587.25726:20 595.77209:8 701.80072:8 710.81781:12 719.78845:20 728.29773:12 728.79059:24 729.30017:16 732.79755:12 737.28906:8 737.31952:12 737.80157:16 740.33636:8 741.7998:16 742.3028:12 746.31604:16 750.31769:20 750.80396:48 750.8291:16 751.30438:20 759.31982:100 759.82306:40 768.19745:8 768.32471:327 768.75177:8	2.38102E-08	0.000106424	8.04176E-05	8.16227E-05	7.02106E-05	6.14821E-05	4.3907E-05	2.34415E-05	5.90108E-05	1.10305E-08	1.80955E-05	2.35496E-05	2.26398E-05	6.06445E-05	5.73562E-05	4.84533E-05	6.65341E-05	5.6427E-05	4.45759E-05	3.17303E-05	8.31507E-05
2869	19.58	774.56207	[M-H]-	0.238	44.08	774.56207:2990 775.56542:3898 776.56878:390	219.91411:5 251.2007:187 283.2627:151 508.33926:378 774.56427:40	6.53079E-06	1.14783E-05	6.83602E-06	4.55596E-06	1.18077E-06	2.91553E-06	2.67714E-06	9.56848E-07	8.57041E-07	7.12572E-07	0	0	0	9.77325E-07	2.01095E-05	4.26795E-06	1.19471E-05	2.97367E-06	1.75217E-05	1.15722E-05	0
2870	19.859	776.48584	[M-H]-	0.254	97.95	776.49744:3275 777.50079:3430 778.50415:686	776.49023:1223	0	0	0	0	1.05751E-06	1.05803E-06	5.98645E-07	1.57814E-06	5.65282E-07	1.64553E-05	2.00751E-06	1.46501E-06	5.33996E-06	1.70024E-06	7.38236E-07	0	0	1.0882E-06	9.69279E-06	1.62469E-06	0
2871	20.873	776.49292	[M-H]-	0.016	31.96	776.49292:1598 777.49627:1008 778.49963:0		0	0	0	2.51719E-06	1.26187E-06	9.12917E-06	0	4.22848E-06	1.80786E-06	0	8.14609E-07	0	0	0	0	2.84618E-06	2.12525E-06	1.11618E-06	1.11597E-05	1.54694E-06	2.34832E-06
2872	20.502	778.50641	[M-H]-	0.127	62.79	778.51129:1151 779.51464:628 780.518:314	154.67828:10 255.22624:40 655.35675:10 778.5072:411	0	0	0	0	1.9885E-06	0	0	0	8.64856E-07	2.56349E-06	1.82417E-06	0	3.48574E-06	0	0	0	1.26633E-06	1.77637E-06	4.04647E-06	0	0
2873	21.4	780.52399	[M-H]-	0.19	63.29	780.53375:2133 781.5371:1209 782.54046:0	281.24164:4 496.26605:12 780.53687:737 780.69366:11	4.58516E-06	1.06559E-06	0	0	7.65881E-06	8.26902E-06	4.69337E-06	8.60377E-06	2.26139E-05	9.04062E-06	2.36538E-05	1.12597E-05	2.15825E-05	2.21913E-06	1.74339E-05	1.28774E-06	4.29462E-06	1.04064E-06	3.55442E-05	3.92916E-06	2.73971E-06
2874	21.456	780.53656	[M-H]-	0.333	131.67	780.52454:5147 781.52789:3515 782.53125:370	61.98399:4 279.22803:8 496.25366:12 503.05554:8 509.0863:8 537.77832:4 780.35236:8 780.48627:26 780.51764:1550 780.62024:8	9.69415E-06	4.02522E-06	5.14174E-06	8.88678E-06	1.35432E-05	1.25513E-05	1.12904E-05	3.00686E-06	2.26139E-05	2.80175E-06	8.5151E-06	5.29033E-06	9.51723E-06	4.90426E-06	1.09135E-05	5.19565E-06	1.3299E-05	1.59202E-05	3.14603E-05	3.00418E-06	4.51736E-06
2875	1.163	782.8288	[M-H]-	0.063	122.2	782.8288:1164 783.83215:940 784.83551:1292	112.98461:40 119.93811:20 290.88641:20 316.94812:20 407.61377:20	7.17707E-06	3.76708E-06	9.30294E-06	3.95559E-06	4.12298E-06	2.88387E-06	6.01039E-07	3.30047E-06	2.08138E-06	1.39205E-06	9.12083E-07	8.75193E-06	4.45388E-07	6.48611E-06	2.06749E-06	4.08661E-06	3.23588E-06	5.57808E-06	2.71241E-06	8.95673E-06	4.82037E-06
2876	21.637	786.50671	[M-H]-	0.016	68.89	786.50671:3566 787.51006:1080 788.51342:1080	147.11636:10 152.99426:40 222.5955:10 268.83887:10 281.23038:10 283.24063:60 303.23413:40 326.14209:10 327.22809:141 786.50671:677	0	4.90171E-06	0	4.32457E-06	1.54084E-06	1.37993E-05	2.85194E-06	1.30026E-06	0	0	1.94253E-06	0	2.13083E-06	9.68005E-06	9.27062E-06	2.17865E-06	1.06159E-05	5.5529E-06	6.16137E-05	5.55783E-06	3.71944E-06
2877	12.23	786.88898	[M-H]-	0.032	149.32	786.88989:3141 787.89324:1828 788.8966:109	130.06018:9 130.08463:11 205.30661:3 224.0663:3 243.16537:11 323.1535:14 340.1806:9 494.20706:9 511.23483:9 544.32617:3 546.31287:14 571.0036:3 639.2984:14 734.35944:11 742.86786:60 743.3656:26 752.58057:3 756.38287:11 756.87396:6 763.08893:3 764.87933:151 765.38159:43 786.89453:51	1.70073E-08	0	0	0	0	3.95773E-08	0	2.35935E-08	0.000149323	1.27954E-07	1.39249E-08	4.55273E-07	2.22694E-07	4.78587E-08	0	0	0	0	3.40756E-08	1.19609E-08	5.05015E-08
2878	21.589	787.51404	[M-H]-	0.016	22.4	787.51404:1120 788.51739:0 789.52075:0		1.06125E-06	2.7195E-06	0	8.94307E-07	9.05043E-07	1.83375E-06	0	0	0	0	0	0	0	0	7.19033E-07	0	1.09506E-06	1.15534E-06	1.07508E-05	1.10439E-06	0
2879	21.498	788.52631	[M-H]-	0.032	43.88	788.52173:1065 789.52508:436 790.52844:1307	632.56744:10 788.53284:237	1.20411E-06	3.17575E-06	1.53143E-06	9.3183E-07	2.28694E-06	1.66489E-06	3.12732E-06	4.72919E-06	1.73544E-05	8.36114E-07	2.11102E-05	1.34624E-05	1.05651E-05	7.13347E-06	3.05963E-06	2.32582E-06	0	1.02106E-06	1.66289E-06	0	8.00701E-06
2880	1.206	792.4137	[2M-H]-	0.73	23.59	792.42059:1067 793.42394:62 794.4273:4170	560.58496:40	1.61127E-05	1.8079E-05	1.51654E-05	1.20794E-05	1.21321E-05	1.38389E-05	1.03206E-05	9.69169E-06	1.40226E-05	1.26917E-05	1.02255E-05	1.20024E-05	4.68595E-06	7.5516E-06	4.75373E-06	4.50185E-06	7.06081E-06	7.06072E-06	5.10622E-06	1.27822E-05	1.48929E-05
2881	20.79	792.50336	[M-H]-	0.016	41.36	792.50336:4603 793.50671:2421 794.51007:3065	255.22299:100 257.21835:21 279.22302:268 522.32544:20 565.49701:21 742.51526:291	0	2.64146E-07	7.42503E-06	1.22076E-05	3.91407E-05	1.55275E-05	1.55624E-05	5.90021E-05	0.000101751	5.60439E-05	1.89333E-05	5.93636E-06	3.83619E-05	8.98232E-06	0	1.76605E-06	2.47297E-06	7.89155E-06	4.66324E-06	5.69937E-06	5.07035E-06
2882	0.524	792.50513	[M-H]-	0.048	23.33	792.51111:1678 793.51446:2407 794.51782:1819	255.22821:100 279.23209:183 624.4563:20 742.52295:226 742.55072:83 792.52173:40	5.44233E-08	3.90215E-08	2.07887E-08	4.0963E-07	0	2.87595E-07	2.05934E-07	1.12987E-06	4.24613E-07	1.89725E-07	5.56997E-07	0	2.62544E-07	8.54908E-06	1.06682E-07	3.10635E-06	1.11582E-07	4.34161E-06	1.29317E-06	3.13376E-06	1.07821E-06
2883	19.782	792.50732	[M-H]-	0.016	15.33	792.50732:3093 793.51067:927 794.51403:1082	148.19057:7 255.22253:53 279.22943:147 281.25305:13 334.72537:7 480.29538:33 742.52441:194 790.92719:7 792.5116:27	6.24167E-06	6.43856E-06	8.56495E-06	4.92463E-05	3.75512E-05	2.04588E-05	3.15749E-05	9.60073E-05	0.000110652	8.0878E-05	3.91314E-05	1.00592E-05	2.70936E-05	2.52392E-05	2.28298E-06	1.05385E-06	6.27714E-06	5.38226E-06	0	6.66223E-06	6.25714E-06
2884	21.777	792.50787	[M-H]-	0.032	59.56	792.50787:3018 793.51122:539 794.51458:1078		0	2.91161E-06	2.01997E-06	8.90867E-06	1.62973E-05	1.02584E-05	3.28345E-05	5.91804E-05	0.000100498	5.9278E-05	2.0964E-05	9.35218E-06	3.64679E-05	2.93198E-06	0	0	1.73082E-06	4.36679E-06	3.87098E-06	3.46468E-06	5.74707E-06
2885	19.253	792.50989	[M-H]-	0.048	68.31	792.49664:2365 793.49999:1130 794.50335:2825	224.06842:10 255.21495:20 255.22635:70 279.19586:20 279.22144:172 472.99957:10 742.47943:21 742.51831:163 792.50519:20	8.28254E-06	2.99565E-06	8.10759E-06	3.09693E-05	2.29537E-05	2.67041E-05	6.44381E-06	7.87788E-05	3.45239E-05	8.53322E-05	2.47609E-05	1.8422E-05	1.03236E-05	1.87908E-05	1.58955E-06	5.82638E-06	7.60056E-06	4.63814E-05	1.01886E-06	4.66475E-06	0
2886	21.585	792.51123	[M-H]-	0.016	48.47	792.51123:2297 793.51458:786 794.51794:983	224.06752:7 255.22572:13 255.23387:47 277.22174:7 279.22958:160 463.24823:7 480.29297:20 483.98438:13 615.32355:7 740.5127:13 742.53217:185 792.51141:27 792.53149:27	4.42529E-06	9.60831E-06	6.73207E-06	7.03532E-05	3.23026E-05	1.25012E-05	2.90989E-05	4.84768E-05	0.00012189	3.2218E-05	1.26763E-05	2.40481E-05	1.90438E-05	1.79697E-05	1.4082E-06	1.19576E-06	1.4363E-05	8.35033E-06	5.20334E-06	1.73254E-05	6.42884E-06
2887	21.863	792.51263	[M-H]-	0.079	40.71	792.51898:2842 793.52233:870 794.52569:2827	253.18629:20 255.22749:80 279.22806:208 380.31659:20 732.55157:20 742.53607:247 792.53271:60	2.74157E-06	1.19556E-05	8.84559E-06	8.37021E-05	8.59921E-05	8.28485E-06	4.15196E-05	5.20919E-05	9.43969E-05	5.78066E-05	3.03796E-06	4.47643E-06	3.62874E-06	2.39394E-05	1.41246E-06	2.7831E-06	6.19151E-06	6.66628E-06	9.67746E-06	5.35849E-06	1.07644E-05
2888	19.174	792.5235	[M-H]-	0.016	90.22	792.5235:3230 793.52685:1614 794.53021:1789	210.4758:20 255.22867:100 279.22757:285 475.05554:20 742.52917:183 742.65985:20 792.52844:40	9.1193E-06	2.01681E-05	1.78506E-05	5.42494E-05	7.26273E-05	1.88995E-05	8.63964E-06	3.13034E-05	3.81162E-05	8.86192E-06	1.92234E-05	1.16235E-06	2.93487E-06	2.73424E-05	1.00857E-05	3.77283E-05	1.06574E-05	3.89738E-05	7.27513E-06	1.87527E-05	4.79259E-06
2889	0.526	792.53015	[M-3H]-	0.111	30.64	792.5246:3734 793.52795:2169 794.53131:3253	742.51648:40	3.77561E-07	1.56086E-07	2.11352E-07	1.36648E-06	3.24388E-08	6.78092E-07	3.30452E-07	6.8159E-07	1.79744E-07	2.20611E-08	1.83345E-07	0	0	2.11535E-05	1.85711E-05	4.88107E-05	6.51328E-07	2.60049E-05	8.51889E-06	1.58382E-05	2.33569E-06
2890	1.155	792.83282	[M-H]-	0.508	232.71	792.84888:3296 793.85223:0 794.85559:0	80.27783:20 112.98226:222 175.84348:20 180.9734:140 248.95784:375 314.02136:21 316.9476:368 316.96213:62 383.69858:21 384.92847:90 384.93246:277 452.92245:140 520.91321:203 588.89166:40 656.88464:40	5.79948E-06	5.56207E-06	3.96475E-05	1.24171E-05	6.83292E-05	3.37515E-05	1.08211E-05	4.55801E-05	3.10436E-05	4.213E-05	4.38171E-05	2.2845E-05	2.30969E-05	4.08235E-05	1.60022E-06	1.82649E-06	3.485E-06	5.50255E-06	3.43311E-06	7.40978E-06	8.32517E-06
2891	10.391	792.83801	[M-H]-	0.016	7.94	792.83801:1253 793.84136:347 794.84472:0		0	0	0	0	2.36803E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2892	20.14	793.54584	[M-H]-	0.016	7.97	793.54584:1805 794.54919:1001 795.55255:0		1.99665E-06	3.04668E-06	1.06369E-06	2.0888E-06	6.69537E-06	1.05012E-06	0	2.52713E-06	0	0	2.1514E-06	0	0	4.78587E-08	5.80774E-06	8.30463E-07	1.53101E-07	9.13641E-06	1.50887E-05	1.26586E-06	9.06502E-07
2893	1.205	794.40698	[M-H]-	0.651	25.13	794.41412:1483 795.41747:0 796.42083:4181	266.81012:20 268.79834:80 304.01569:20 328.74976:40 376.33307:20 440.67087:20 444.68448:40 501.14417:20 502.62277:40 558.59015:100 560.59308:40 562.58984:60 678.51154:20 792.43652:20	1.13949E-05	1.27931E-05	1.11739E-05	2.07004E-05	1.77895E-05	1.48178E-05	1.40274E-05	1.29764E-05	1.90893E-05	1.65833E-05	1.17782E-05	1.69392E-05	1.13199E-05	1.22342E-05	2.99562E-06	4.52024E-06	1.20976E-05	7.83001E-06	5.15393E-06	1.14605E-05	1.67438E-05
2894	21.495	794.50519	[M-H]-	0.016	1.9	794.50519:1226 795.50854:0 796.5119:0		0	1.56987E-06	0	1.1182E-05	1.47013E-05	1.0897E-06	2.92617E-06	9.51867E-06	1.681E-05	1.24733E-05	6.18267E-06	2.27128E-06	3.27008E-06	4.81358E-06	0	0	0	1.23367E-06	7.75219E-07	1.86789E-06	2.50235E-06
2895	19.354	798.5462	[M-H]-	0.333	42.17	798.55133:2035 799.55468:3003 800.55804:0	222.33064:10 224.06802:30 275.19458:246 283.26062:191 429.64938:10 508.26578:21 508.33249:369 619.06451:10 798.55377:50	6.96278E-06	4.49348E-06	6.3267E-06	7.72356E-06	2.90976E-06	4.15298E-06	2.01839E-05	9.51081E-06	2.36793E-06	5.96751E-06	4.21229E-06	0	1.27522E-05	2.27203E-06	0	5.73703E-06	6.95442E-07	6.18792E-06	4.64109E-06	9.1182E-06	6.87326E-06
2896	19.356	798.57135	[M-H]-	0.063	59.25	798.56104:1805 799.56439:3346 800.56775:0	202.39323:20 275.19781:163 283.2605:246 338.08893:20 508.33841:317 739.43658:20 798.56598:60	9.41523E-06	2.24524E-05	1.49852E-05	6.66978E-06	2.92274E-06	7.49858E-06	5.44527E-06	2.38819E-06	0	0	0	0	0	2.28714E-06	7.80055E-06	0	6.90512E-06	1.59258E-05	1.55385E-06	1.08864E-05	2.30539E-06
2897	1.144	798.79639	[M-H]-	0.302	113.53	798.80121:2724 799.80456:713 800.80792:848	94.91853:20 102.95303:40 238.93332:40 306.91379:60 310.37442:20 496.7738:20	1.37963E-05	1.01606E-05	1.37483E-05	1.3646E-05	2.45886E-05	1.73639E-05	1.67501E-05	1.8901E-05	2.4354E-05	1.63649E-05	1.6935E-05	1.66569E-05	1.40719E-05	1.3947E-05	3.1471E-06	2.89348E-06	6.41208E-06	7.15863E-06	6.02285E-06	4.76642E-06	1.26734E-05
2898	19.656	800.50421	[M-H]-	0.016	132.14	800.50421:1574 801.50756:0 802.51092:1001	251.20284:7 253.21655:20 255.23343:27 277.21454:120 279.23087:47 496.2767:13 740.5022:27 740.52441:67 800.48987:43 800.51007:360 800.57648:22	0	9.84544E-07	0	0	7.65556E-07	7.62523E-07	1.38167E-06	2.93687E-05	1.99282E-05	0	1.09311E-06	6.99442E-07	1.99721E-06	2.03022E-06	8.12913E-07	0	0	0	0	1.51106E-06	8.76201E-07
2899	20.017	800.51831	[M-3H]-	0.016	77.12	800.51831:6994 801.52166:3024 802.52502:86170		0	7.38708E-06	2.73025E-06	0	4.03539E-06	1.54246E-05	7.56208E-06	0.000124385	9.82028E-05	2.34288E-06	1.47906E-05	2.42388E-06	3.67328E-06	4.71308E-05	0	0	1.3805E-06	6.9656E-07	0	8.23309E-07	2.32332E-05
2900	20.294	800.5202	[M-H]-	0.032	112.36	800.5296:6834 801.53295:4149 802.53631:116899	44.99545:20 132.85164:7 152.99193:13 253.21188:100 255.2271:13 277.21115:47 279.22403:255 476.04172:7 478.28787:27 486.3035:13 740.50873:392 740.57532:16 798.86627:7 800.52789:53	0	7.16496E-06	2.25904E-05	0	4.13919E-06	1.8261E-05	1.68794E-05	0.000226377	0.000166698	5.80206E-07	1.43218E-05	4.13307E-06	4.68126E-06	2.5879E-05	0	0	1.98253E-06	4.83676E-06	0	1.04658E-06	2.01223E-05
2901	20.523	800.53015	[M-H]-	0.016	63.6	800.53015:7399 801.5335:4735 802.53686:85692		2.65313E-06	8.44396E-05	5.51212E-05	0	1.66833E-05	1.82082E-05	1.87328E-05	0.000213346	5.93416E-05	1.04128E-06	7.80725E-06	8.64765E-07	4.31323E-06	2.20049E-05	0	8.69884E-07	9.65056E-06	1.35675E-05	0	2.23669E-06	8.3777E-05
2902	17.612	800.53357	[M-H]-	0.016	61.33	800.53357:4128 801.53692:1819 802.54028:3056	202.08513:7 253.20357:13 253.2133:47 255.23016:13 275.79477:7 279.2309:149 740.4754:21 740.52258:220 800.52844:33 800.54865:47	0	1.53685E-06	1.01934E-05	0	9.05043E-07	2.95775E-06	2.64361E-06	3.47873E-06	3.027E-06	1.1913E-07	4.73448E-07	3.94231E-07	2.83642E-07	5.14859E-06	0	2.52293E-07	7.05822E-07	8.2804E-07	7.95664E-07	4.64482E-07	0.000110624
2903	18.019	800.53387	[M-H]-	0.016	91.67	800.53387:6046 801.53722:2247 802.54058:3700	253.21675:80 277.21649:30 279.22772:236 740.51483:324 800.54352:50	3.53751E-07	7.80131E-06	2.3027E-05	3.06441E-07	6.43911E-06	9.97876E-06	4.78676E-06	6.98106E-06	2.68053E-06	1.54427E-07	7.26417E-07	8.41874E-07	1.27756E-06	1.47606E-05	1.1735E-07	5.7817E-07	1.19367E-06	1.73441E-06	1.16027E-06	1.21403E-06	0.000227537
2904	17.067	800.5343	[M-H]-	0.016	20.76	800.5343:1313 801.53765:908 802.54101:954		0	3.51194E-07	1.63191E-06	0	4.89826E-07	0	1.93961E-07	3.38174E-07	0	0	0	2.08561E-07	0	0	0	0	0	2.82541E-07	0	0	2.06576E-05
2905	19.263	800.53485	[M-H]-	0.016	44.05	800.53485:6748 801.5382:1212 802.54156:33338		1.22112E-06	1.55396E-05	3.59818E-05	8.78672E-07	1.47694E-05	1.70473E-05	6.84371E-06	4.92318E-05	4.1474E-05	1.61266E-06	7.29434E-06	9.2835E-07	1.5612E-06	0.000131123	0	7.6739E-07	6.28233E-06	7.05792E-06	8.74038E-07	2.03136E-06	4.12193E-05
2906	21.811	800.53668	[M-H]-	0.095	70.42	800.53192:3206 801.53527:1179 802.53863:51600	44.99757:25 253.21045:45 274.60541:5 277.2132:45 279.22949:184 740.47638:15 740.51526:171 800.5437:45	0	0.000229345	9.17544E-05	1.41651E-06	9.07087E-05	3.64982E-05	5.35116E-05	2.05001E-05	2.03137E-05	3.69743E-06	8.07646E-07	1.31902E-05	2.80125E-06	5.11333E-06	1.27591E-06	6.55698E-06	1.25024E-05	9.53365E-06	2.7942E-06	1.94325E-05	1.36834E-05
2907	19.621	800.53967	[M-H]-	0.016	37.9	800.53967:4268 801.54302:1239 802.54638:8682		0	1.83221E-05	3.86323E-05	1.02564E-06	7.05545E-06	3.33505E-06	4.09473E-06	2.12787E-05	1.27775E-05	4.9858E-07	0	1.27171E-06	1.55182E-06	0.000111818	0	0	3.92613E-06	2.71351E-06	2.87257E-06	8.63179E-07	9.60867E-05
2908	17.385	800.54034	[M-H]-	0.016	45.14	800.54034:2980 801.54369:1138 802.54705:2839	253.21317:40 279.23074:145 460.57788:5 740.51941:168 800.53375:45	0	2.9026E-06	8.49911E-06	2.5641E-07	1.47597E-06	3.50655E-06	1.80072E-06	2.12604E-06	4.97553E-07	0	2.73857E-07	9.41067E-08	1.78155E-07	2.35011E-06	0	6.70152E-07	5.76075E-07	8.61609E-07	5.70766E-07	2.57159E-07	7.10152E-05
2909	19.866	800.55768	[M-H]-	0.254	172.86	800.55884:1953 801.56219:860 802.56555:12980	168.04301:13 211.29941:7 249.01663:7 253.21632:13 255.22992:33 277.21066:140 279.22696:27 283.25916:80 480.30139:13 508.32904:175 714.22888:7 740.50171:40 800.52051:27 800.55231:40	1.77352E-05	7.63622E-06	8.73472E-06	1.50562E-05	3.94456E-06	1.31001E-05	1.37473E-05	4.88386E-05	2.69616E-05	3.66765E-05	3.91616E-05	1.23636E-05	2.49956E-05	2.27833E-05	6.37742E-06	9.10356E-06	9.28986E-07	2.31348E-06	6.99571E-06	7.93806E-06	1.6913E-05
2910	20.995	800.56049	[M-H]-	0.016	39.96	800.56049:1411 801.56384:491 802.5672:42873		1.02384E-06	6.41784E-05	1.00375E-05	0	3.35742E-06	9.6041E-07	1.25213E-05	0	1.04199E-06	0	0	0	0	2.18387E-06	0	0	1.03434E-05	7.57544E-06	7.78626E-07	1.09642E-06	7.28232E-06
2911	21.798	802.53284	[M-3H]-	0.476	1007.57	802.53717:49123 803.54052:20817 804.54388:10034	44.99599:86 77.17066:3 78.95701:9 168.03746:26 224.06367:20 253.20946:6 255.20511:9 255.22629:599 256.22626:6 278.21155:6 278.30515:9 279.17545:11 279.20612:17 279.22485:2274 279.27942:9 280.22635:17 281.2399:11 391.2272:11 461.16376:3 462.28604:17 480.29407:66 486.29297:11 504.30457:9 742.41187:11 742.46472:14 742.49249:51 742.51752:2833 742.62592:26 743.46014:20 802.45453:11 802.53546:381	1.04663E-05	5.09051E-05	0.000106417	0.000618516	0.000536142	0.000203509	0.000217761	0.001229802	0.003280994	0.000652295	0.000511839	0.000344672	0.000710508	0.000178415	1.94459E-05	2.99729E-05	7.35716E-05	6.43997E-05	7.08312E-05	8.23788E-05	0.000171948
2912	18.057	802.53302	[M-H]-	0.349	349.02	802.55652:2929 803.55987:1048 804.56323:619	252.3739:20 279.23172:120 536.677:20 615.13898:21 742.53577:184	5.43212E-06	8.00692E-05	1.8741E-05	0.000242151	0.000135815	0.000402934	8.12792E-05	0.000444261	0.000396669	0.000679308	0.000178798	9.25629E-05	0.000227708	8.6118E-05	4.00482E-06	0.000325255	5.72961E-06	0.000598673	0.000214756	1.82683E-05	0.000113616
2913	21.573	802.53369	[M-H]-	0.095	640.73	802.53369:67497 803.53704:32118 804.5404:12934		1.99189E-05	0.000138686	6.66278E-05	0.000479595	0.000770494	0.0003207	0.000649989	0.001000601	0.00272613	0.001159853	0.000499815	0.000240496	0.0010343	0.000390026	3.43792E-05	1.51323E-05	9.91317E-05	1.22472E-05	0.000112649	2.15217E-05	0.00011706
2914	17.41	802.53564	[M-3H]-	0.349	181.24	802.54486:1764 803.54821:1053 804.55157:401	187.78888:10 255.23277:30 279.2301:130 486.29688:10 742.5213:80 746.05017:10	9.54448E-06	5.50504E-06	1.6825E-05	0.000115178	7.28836E-05	5.63766E-05	3.3481E-05	0.000247098	0.000166279	0.000284045	0.000112903	4.13739E-05	9.00668E-05	3.62442E-05	3.18764E-06	8.14695E-06	1.04498E-05	5.72998E-05	1.47087E-05	1.26287E-05	2.32534E-05
2915	20.291	802.53601	[M-H]-	0.286	1326.2	802.54321:58924 803.54656:34105 804.54992:7755	44.99813:70 73.07661:10 160.42195:10 168.03505:30 168.04166:60 255.22498:698 279.22519:2751 280.22668:30 450.44058:10 462.28656:50 480.29459:110 742.51544:3227 802.54199:448	0.000144337	0.000109954	0.000272159	0.000624482	0.00086514	0.000415467	0.000745502	0.002514801	0.002106799	0.002436692	0.000894053	0.000167131	0.001592758	0.000368308	6.71496E-05	0.000107587	0.000253574	0.000371569	0.00024805	0.00019016	0.000189689
2916	19.26	802.53809	[M-H]-	0.222	1525.32	802.53577:59500 803.53912:24543 804.54248:9483	44.99545:53 64.13115:7 168.03792:40 224.06578:27 245.29147:7 255.22693:636 255.25464:23 279.22385:2299 280.83533:13 281.24402:13 457.01419:7 462.28714:20 472.03021:7 480.29745:87 486.27612:13 504.28516:13 525.4823:7 671.47675:13 740.03625:13 742.51923:2908 743.47296:27 743.52582:13 802.4679:27 802.54303:372	7.84852E-05	8.93894E-05	0.000182092	0.000488526	0.000377182	0.000812111	0.0001995	0.002931337	0.001355081	0.001577533	0.000582835	0.000209571	0.001076924	0.000625979	2.31584E-05	0.000193753	0.000132339	0.000665719	4.46458E-05	5.67226E-05	6.38188E-05
