Alignment ID	Average Rt(min)	Average Mz	Adduct type	Fill %	S/N average	MS1 isotopic spectrum	MS/MS spectrum	NC	NC	NC	NC	NC	NC	NC	UC	UC	UC	UC	UC	UC	UC	CS	CS	CS	CS	CS	CS	CS
52	1.117	70.06388	[M+H-2H2O]+	0.032	108.86	70.06486:1153 71.06821:90 72.07157:130	39.02539:20 69.90456:20	1.4881E-06	2.93633E-06	1.58032E-06	1.53001E-06	1.39356E-06	1.34069E-06	1.53817E-06	2.4154E-06	1.25786E-06	2.19605E-06	1.9687E-06	3.50744E-06	1.6449E-06	2.65004E-06	2.4307E-06	2.11806E-06	2.19046E-06	1.3163E-06	1.63764E-06	1.68248E-06	1.75923E-06
53	1.341	70.0648	[M+H]+	0.016	353.72	70.0648:4480 71.06815:325 72.07151:27		5.42696E-07	1.11843E-06	9.16259E-07	1.05967E-06	5.46383E-07	6.16717E-07	5.14811E-07	6.14672E-07	1.10496E-06	3.50699E-07	2.27955E-07	2.17151E-06	6.0052E-07	5.65512E-07	1.02556E-06	7.7758E-07	4.4676E-07	6.34128E-07	4.45218E-07	8.46533E-07	3.69527E-07
54	1.077	71.95119	[M+H]+	0.016	22.5	71.95119:1358 72.95454:0 73.9579:0		8.82312E-06	5.38173E-06	9.28234E-06	9.537E-07	4.30443E-06	2.65457E-06	2.12809E-06	4.27673E-07	9.0109E-07	2.7555E-06	6.53346E-06	7.70536E-07	1.42835E-06	6.22429E-06	4.82658E-06	3.19484E-07	5.65117E-06	3.46208E-06	9.92766E-06	8.06499E-06	2.42403E-06
55	1.789	72.07903	[M+NH4]+	0.254	357.14	72.07951:4999 73.08286:360 74.08622:0	37.00589:5 39.02252:10 42.03393:25 42.03525:85 56.05101:40 57.06:25	0.000184484	5.09382E-07	0.000193737	0.000187269	4.57267E-05	4.43098E-06	2.78843E-06	0.000186737	3.8123E-07	0.000245077	0.000182739	0.000433789	2.19628E-07	0.000138673	0.000230546	0.000202867	0.000180446	4.51576E-07	0.000210476	0.000192764	0.000215699
56	1.63	72.07912	[M+NH4]+	0.016	502.48	72.07912:28401 73.08247:780 74.08583:0	37.01228:3 39.02462:71 41.02617:14 42.03545:698 44.05153:23 53.04037:11 55.05656:23 56.05126:174 57.05871:91	2.46035E-06	1.50231E-06	2.69616E-06	2.51345E-06	7.34856E-07	4.43098E-06	2.78843E-06	2.44311E-06	1.8246E-06	2.06412E-06	8.2516E-07	6.67964E-07	2.10412E-06	2.06805E-06	1.0778E-06	2.85845E-06	2.49385E-06	2.15539E-06	1.89476E-06	1.96466E-06	1.23235E-06
57	1.971	72.07941	[M+H]+	0.143	426.95	72.07983:29343 73.08318:2109 74.08654:60	39.02473:30 42.03027:15 42.03556:294 55.05587:10 56.05132:110 57.05954:70	0.000184482	0.000269273	0.000193737	5.79098E-06	4.51004E-06	0.000197423	0.000239396	3.14435E-06	0.000266091	1.98563E-06	1.1492E-06	4.24795E-06	0.000209205	0	1.00815E-06	5.25712E-06	6.02292E-06	0.000224726	4.55226E-06	1.42147E-06	9.68903E-07
58	1.863	72.07996	[M+NH4]+	0.587	385.85	72.07945:18190 73.0828:1358 74.08616:50	31.99084:8 39.02377:20 41.04032:16 42.03588:296 44.05062:8 55.05173:8 55.05552:8 56.05097:84 57.05919:52	0.000184624	0.000269273	0.000193737	0.000187546	4.51004E-06	0.000197423	1.65866E-07	0.00018699	3.8123E-07	0.000245077	0.000182739	0.000434047	0.000209205	0.000138867	0.000230546	0.000202986	6.02292E-06	4.51576E-07	0.000210476	0.000192764	9.68903E-07
59	14.968	72.07999	[M+ACN+H]+	0.016	8.94	72.07999:1122 73.08334:0 74.0867:280		1.96176E-06	1.70163E-06	1.27006E-06	1.07082E-06	7.99584E-08	8.19497E-07	9.49818E-07	9.97327E-07	1.57793E-06	6.59649E-07	1.52786E-06	2.19402E-06	1.52664E-06	2.01315E-06	1.20665E-06	1.14947E-06	1.4453E-06	1.35313E-06	1.03021E-06	1.36503E-06	1.70972E-06
60	1.494	72.08025	[2M+NH4]+	0.46	60.79	72.08039:5157 73.08374:280 74.0871:40	42.03526:30	4.10819E-05	2.79772E-05	4.56587E-05	3.27511E-05	1.30218E-06	4.94715E-05	5.28424E-05	1.93734E-05	2.11899E-05	1.86372E-05	9.86424E-06	1.81151E-05	1.44647E-05	9.48377E-06	2.30325E-05	3.7285E-05	3.0353E-05	2.55493E-05	1.892E-05	1.98547E-05	8.93583E-06
61	23.158	73.07476	[M+H]+	0.048	406.78	73.07476:5287 74.07811:1156 75.08147:70	32.05208:13 41.02861:27 42.03593:93 43.03072:33 56.05104:87	8.78554E-05	5.73793E-05	2.53232E-05	1.45379E-06	3.95414E-06	3.45563E-06	8.96616E-07	9.4192E-07	1.62278E-06	3.52369E-07	7.96901E-07	6.42947E-07	6.78849E-07	7.52186E-07	6.23346E-07	5.44306E-07	1.04522E-06	6.67756E-07	4.27961E-07	2.11633E-07	1.57358E-07
62	23.786	74.06004	[M+H]+	0.016	29.69	74.06004:2385 75.06339:1107 76.06675:149	42.03497:35 43.01769:15 46.06931:5	1.41926E-05	1.03907E-05	2.35506E-06	1.15448E-06	6.72032E-07	3.49568E-05	1.38952E-06	3.05951E-06	4.08344E-06	1.16733E-06	1.03032E-05	8.80862E-06	3.86422E-06	1.93262E-06	5.78598E-06	1.76139E-06	5.05772E-06	1.45609E-05	8.15542E-06	5.39665E-07	9.89589E-06
63	22.26	74.06004	[M+H]+	0.016	17.58	74.06004:2913 75.06339:885 76.06675:42	32.05182:20 43.01904:40	5.78729E-05	8.26269E-06	1.50194E-05	1.0342E-05	3.94462E-06	1.38342E-05	3.66783E-06	1.9808E-05	1.53471E-05	1.22962E-05	1.23793E-05	4.96595E-06	4.70894E-06	3.46445E-06	1.40497E-05	3.4746E-05	2.07643E-05	1.35937E-05	3.35811E-06	1.8696E-05	1.40898E-05
64	24.104	74.0608	[M+NH4]+	0.016	45.42	74.0608:3041 75.06415:1522 76.06751:97	42.03608:60	1.76424E-07	3.67087E-06	1.32994E-06	9.68572E-07	1.3612E-06	5.04602E-06	1.36135E-06	5.80735E-06	1.42095E-06	2.94921E-06	2.61677E-06	6.50452E-07	1.5804E-06	2.32427E-06	1.85437E-06	9.39858E-07	1.01854E-06	4.83602E-07	4.22784E-07	5.11447E-07	5.60478E-07
65	24.912	74.0613	[M+H]+	0.016	35.28	74.0613:3098 75.06465:580 76.06801:31		1.80643E-06	2.17226E-06	1.68374E-06	2.56923E-06	1.67532E-06	1.07088E-06	1.86208E-06	8.01671E-07	9.52056E-07	1.10888E-06	6.36767E-07	9.95692E-07	6.06664E-07	1.91249E-06	7.90501E-07	1.33203E-06	8.11835E-07	1.38675E-06	5.41854E-07	5.46719E-07	8.50442E-07
66	23.125	74.09596	[M+H]+	0.016	35.96	74.09596:3241 75.09931:80 76.10267:0	41.02757:10	1.20448E-05	7.50969E-06	4.12044E-06	3.66236E-06	3.33541E-06	4.89855E-06	4.06372E-06	2.88982E-06	5.65729E-06	4.88975E-06	6.75011E-06	1.32842E-06	5.22192E-06	2.23277E-06	1.53643E-05	1.48214E-05	2.35449E-05	2.01688E-05	3.15759E-05	3.45262E-05	2.71788E-05
67	23.876	74.09666	[M+H]+	0.016	14.36	74.09666:1034 75.10001:20 76.10337:0		3.83531E-08	1.01507E-07	1.21563E-07	6.13491E-08	1.009E-07	2.53055E-07	1.09534E-08	4.84812E-08	7.13533E-08	1.67E-08	5.46339E-08	0	1.84303E-08	2.02047E-06	3.65302E-06	2.10454E-06	1.31194E-06	2.26108E-06	1.62039E-06	3.8094E-07	3.57681E-06
68	0.562	74.09718	[M+H]+	0.016	18.48	74.09718:1231 75.10053:170 76.10389:0	42.03525:3	8.28426E-07	3.56198E-07	1.05234E-07	1.22698E-07	1.7134E-07	9.88759E-08	9.54512E-08	9.34994E-08	2.42601E-07	1.3694E-07	1.6767E-07	1.12578E-07	1.0751E-07	1.46411E-07	6.68617E-07	8.95908E-07	4.55095E-07	1.02645E-06	3.76192E-07	1.24511E-06	2.65211E-07
69	19.385	74.91084	[M+H]+	0.127	299.84	74.91084:2755 75.91419:0 76.91755:0		7.15093E-06	1.16844E-05	1.31125E-05	5.29647E-06	5.1459E-06	3.75561E-06	1.43333E-06	6.25753E-06	1.85315E-06	4.51901E-06	4.24637E-06	0	2.76608E-06	3.30157E-06	4.71689E-06	1.51797E-06	8.30839E-06	3.64463E-06	0	7.15849E-06	4.78617E-06
70	10.616	76.03934	[M+H]+	0.175	168.01	76.04026:1107 77.04361:40 78.04697:0	43.04222:7 43.04423:7	5.76638E-06	8.68533E-06	9.52002E-06	1.4497E-05	1.34635E-05	1.08311E-05	1.12257E-05	8.73873E-06	2.2303E-06	2.505E-08	5.62541E-06	1.47352E-06	3.6277E-06	2.07903E-06	3.83062E-08	3.32669E-06	4.3409E-06	3.04253E-08	3.33741E-06	5.2679E-06	3.65991E-06
71	1.48	76.0749	[M+H]+	0.032	167.22	76.0749:1199 77.07825:71 78.08161:0	42.03598:80 56.05492:20 58.06565:100	4.87851E-06	3.57675E-06	1.06268E-05	7.06444E-06	6.00831E-06	5.45996E-06	3.36426E-06	2.99371E-06	1.07621E-05	5.80825E-06	6.11523E-06	5.80153E-06	7.72076E-06	4.44906E-06	3.45452E-06	2.75872E-06	3.02229E-06	3.69908E-06	3.58245E-06	4.33319E-06	2.03859E-06
72	22.984	79.02098	[M+H]+	0.032	46.17	79.02098:7309 80.02433:110 81.02769:190		2.38115E-05	7.21624E-06	2.85002E-05	1.43408E-05	2.05855E-05	8.01883E-05	7.75721E-05	3.01657E-05	5.41123E-05	4.19904E-05	7.76404E-05	4.94594E-05	4.02533E-05	7.86666E-05	3.76341E-05	4.04933E-05	3.66493E-05	2.26156E-05	1.03159E-05	4.29174E-05	7.66812E-06
73	22.079	79.02102	[M+H]+	0.032	36.42	79.02102:7748 80.02437:100 81.02773:280	44.98214:21 46.99689:263 48.97578:80 63.99754:40 63.99999:140	4.7832E-05	5.77373E-05	0.000131252	0.000143992	4.32385E-05	2.3457E-05	0.000110628	3.84404E-05	2.66861E-05	8.3064E-05	5.42458E-05	0.000196086	4.7074E-05	0.000126429	8.39097E-05	5.4936E-05	1.75086E-05	7.47582E-05	4.2394E-05	1.60048E-05	8.60732E-05
74	0.019	79.02131	[M+H]+	0.016	22.44	79.02131:4017 80.02466:230 81.02802:240		4.23226E-06	2.37712E-06	5.6681E-06	5.81143E-06	5.22395E-06	1.52503E-06	3.79458E-06	5.07667E-06	3.37603E-06	4.79289E-06	4.01653E-06	6.24434E-06	2.60635E-06	2.34623E-06	2.44986E-06	2.5863E-06	1.54032E-06	2.84237E-06	3.73258E-06	2.5008E-06	1.5948E-06
75	1.733	79.02192	[M+H]+	0.016	6.53	79.02192:1328 80.02527:0 81.02863:20		1.50114E-05	1.90686E-05	2.11066E-05	2.22604E-05	1.44116E-05	1.99662E-05	2.16189E-05	1.76749E-05	2.46801E-05	7.04906E-06	2.81289E-05	1.32592E-05	3.26662E-05	2.81969E-05	6.25262E-06	5.49884E-06	1.63701E-05	6.9642E-06	8.48847E-06	1.70823E-05	1.04546E-05
76	22.192	79.02195	[M+H]+	0.063	28.77	79.02195:6389 80.0253:190 81.02866:360	44.98123:50 45.98862:30 46.99737:244 48.97485:80 62.99164:30 64.0006:110	0.000209049	8.80363E-05	6.23909E-05	1.19036E-05	2.1783E-05	4.02492E-05	4.48793E-05	4.11969E-05	0.000131478	2.1401E-05	0.000116101	3.54647E-05	6.40483E-05	0.00012651	8.39028E-05	5.45692E-05	0.000124051	2.56646E-05	4.11119E-05	7.72426E-05	8.6075E-05
77	1.225	80.94811	[M+H]+	1	151.44	80.94811:3763 81.95146:0 82.95482:1451		2.62067E-05	2.48711E-05	2.19249E-05	2.50658E-05	3.0211E-05	2.42514E-05	2.02325E-05	2.14114E-05	2.14447E-05	2.11639E-05	2.86564E-05	2.92929E-05	1.97312E-05	2.44341E-05	1.51449E-05	1.94581E-05	1.98525E-05	1.98902E-05	2.32497E-05	2.01757E-05	1.79088E-05
78	12.07	80.97417	[M+H-H2O]+	0.508	108.47	80.97417:2187 81.97752:0 82.98088:0		1.53853E-05	1.45598E-05	1.3078E-05	7.64075E-06	1.93652E-05	1.13858E-05	1.13384E-05	1.54897E-05	1.73083E-05	1.39762E-05	1.33552E-05	2.46371E-05	1.02303E-05	1.52395E-05	1.39539E-05	1.46895E-05	1.12223E-05	1.19716E-05	8.96475E-06	8.10908E-06	1.37468E-05
79	22.032	82.05304	[M+H]+	0.016	308.46	82.05304:1154 83.05639:8877 84.05975:560		3.29453E-06	2.94187E-06	5.42498E-06	2.67333E-06	2.47681E-06	3.59808E-06	2.30804E-06	4.51394E-06	5.7368E-06	4.44386E-06	1.899E-06	4.26046E-06	2.0903E-06	3.75727E-06	2.8068E-06	3.73407E-06	1.65701E-06	2.14098E-06	4.73863E-06	2.04755E-06	6.02205E-06
80	24.104	83.0598	[M+H]+	0.016	832.58	83.0598:9969 84.06315:1341 85.06651:1724	40.02073:190 41.02679:40 42.03476:479 43.04358:40 44.05217:171 56.05195:90	3.21015E-06	4.48478E-07	7.58408E-07	6.69263E-08	5.14019E-08	1.47476E-07	2.11245E-07	6.84797E-06	4.03656E-07	3.09617E-06	3.37223E-07	9.00626E-08	9.6759E-08	2.87331E-07	2.40284E-07	2.06228E-07	6.16795E-08	1.00884E-07	2.9336E-08	4.40902E-08	2.13937E-07
81	24.594	83.06006	[M+H-2H2O]+	0.032	422.03	83.05933:3759 84.06268:764 85.06604:948	40.02011:64 41.02943:20 42.03545:243 43.04361:16 44.05085:68 56.05196:64	2.1286E-07	2.93448E-07	1.57851E-07	2.56551E-07	1.14226E-07	2.86572E-07	1.56477E-07	4.67497E-08	1.26397E-07	1.0855E-07	3.5983E-07	2.77693E-07	1.47442E-07	5.49041E-08	1.39295E-07	8.79004E-08	1.35028E-07	1.39316E-07	1.1907E-07	3.54486E-07	1.21997E-07
82	24.239	83.06024	[M+H]+	0.016	87.32	83.06024:1103 84.06359:197 85.06695:255	38.01838:1 39.02524:13 42.03145:4 42.03675:36 55.05421:3	4.15556E-05	1.21809E-07	4.98953E-07	7.99398E-08	1.97992E-07	1.50828E-07	8.60626E-08	2.57989E-07	3.98559E-06	1.1857E-07	3.29687E-07	2.95205E-07	8.75439E-08	4.39233E-07	7.313E-08	8.45196E-08	2.50052E-08	3.20267E-08	1.65662E-07	7.2308E-08	1.98024E-07
83	1.255	84.04377	[M+H-H2O]+	0.952	197.66	84.04422:1656 85.04757:137 86.05093:0	31.33873:20 39.02517:20 39.90843:20 55.02012:20 55.48275:20 56.05344:20 56.05497:20	1.48541E-05	1.29394E-05	1.5355E-05	1.9931E-05	1.49579E-05	1.67921E-05	1.12022E-05	1.96418E-05	1.42931E-05	1.71208E-05	1.8536E-05	2.82021E-05	1.59545E-05	1.80817E-05	1.86691E-05	1.80737E-05	1.4558E-05	2.49135E-05	1.27819E-05	2.41385E-05	2.29549E-05
84	2.589	84.04446	[M+H]+	0.016	134.01	84.04446:1545 85.04781:40 86.05117:260		1.47659E-07	1.36573E-07	4.6448E-07	4.88934E-07	3.42679E-07	9.04966E-08	1.25182E-08	1.16009E-07	1.37936E-05	4.85969E-07	3.08964E-07	4.22794E-07	1.19797E-07	1.59222E-07	4.21368E-07	4.12456E-07	4.40091E-07	3.18665E-07	3.0544E-07	6.11973E-07	7.95632E-08
85	1.125	84.07925	[2M+NH4]+	0.032	224.69	84.08123:1372 85.08458:90 86.08794:0	42.03823:20 56.05143:40	2.01545E-06	3.12089E-06	2.3732E-06	1.95388E-06	2.61198E-06	1.73619E-06	1.42082E-06	4.13475E-06	2.34039E-06	4.013E-06	3.4344E-06	4.93843E-06	1.95515E-06	4.58083E-06	3.84455E-06	3.14413E-06	2.99062E-06	1.34512E-06	2.31237E-06	3.18508E-06	3.07998E-06
86	2.006	84.08137	[M+H]+	0.048	131.78	84.0809:1368 85.08425:100 86.08761:0	31.99407:10 39.02669:10 41.02762:10 41.04069:10 55.05669:10 56.05138:10 56.05367:10 56.05749:10 84.08022:10	4.61963E-06	4.44417E-06	1.01605E-07	1.74752E-07	1.52302E-08	3.0199E-06	9.50131E-06	5.54071E-08	8.68063E-06	1.6199E-07	6.21696E-08	6.50452E-08	3.2253E-08	0	5.22357E-09	1.41993E-07	4.00083E-08	2.07533E-06	1.08716E-07	2.11633E-08	3.71295E-08
87	1.886	84.08147	[M+H]+	0.127	117.36	84.08141:1669 85.08476:20 86.08812:0	42.03585:10	4.61963E-06	2.60228E-07	5.12379E-06	4.42643E-06	3.23641E-08	2.59759E-07	1.09534E-07	2.89502E-06	1.32717E-06	8.41345E-06	4.86618E-06	4.00278E-08	7.01887E-07	2.69213E-06	4.59674E-06	5.08808E-06	1.46697E-07	5.14028E-07	5.58593E-06	1.85708E-06	1.76807E-09
88	1.081	84.95941	[M+H]+	0.27	21.21	84.95941:3135 85.96276:20 86.96612:0		2.29428E-05	1.46798E-05	2.60472E-05	8.3379E-06	1.21651E-05	7.96873E-06	4.82263E-06	4.06896E-06	2.03663E-06	1.10186E-05	1.65202E-05	9.88187E-07	3.89954E-06	1.60174E-05	1.06247E-05	6.98132E-07	1.24559E-05	6.28203E-06	2.33981E-05	2.01369E-05	7.38877E-06
89	13.508	84.9597	[M+H]+	0.016	9.63	84.9597:1192 85.96305:0 86.96641:20		5.97541E-06	1.30428E-05	1.06848E-05	1.22382E-05	1.92776E-05	1.5304E-05	8.16656E-06	5.44374E-06	1.09619E-05	1.26402E-05	1.79689E-05	1.65165E-05	1.40761E-05	1.25694E-05	1.10444E-05	1.80872E-06	1.46364E-06	1.14896E-05	1.78087E-06	1.8114E-05	2.13406E-06
90	25.082	85.03848	[M+H]+	0.016	12.82	85.03848:1727 86.04183:50 87.04519:380		9.68415E-07	1.20148E-06	8.72895E-06	2.07472E-06	2.88422E-06	2.58083E-07	4.14665E-07	1.21203E-07	5.23937E-07	4.15161E-06	2.05348E-07	4.93843E-06	2.50345E-07	8.23561E-08	3.6565E-08	1.23399E-07	3.21734E-07	5.60466E-08	1.24247E-07	1.79888E-07	1.3791E-07
91	0.533	85.0387	[M+H]+	0.603	85.93	85.03949:2677 86.04284:0 87.0462:130	35.89349:10 42.03596:214 44.0155:30 67.01796:20	1.65877E-06	2.97324E-06	1.27696E-05	5.19608E-06	9.01246E-06	4.77118E-06	7.63923E-06	8.45304E-06	1.2446E-05	1.03924E-05	1.27824E-05	8.97624E-06	2.34525E-06	3.23202E-06	9.10643E-06	8.07838E-06	9.98041E-06	8.74168E-06	7.96733E-06	8.01737E-06	1.20105E-05
92	22.046	85.04053	[M+H]+	0.079	42.82	85.03942:3243 86.04277:210 87.04613:240	32.20064:10 42.03586:534 44.01471:30	2.31096E-05	2.96936E-05	1.30181E-05	2.27735E-05	1.37776E-05	1.43303E-05	1.63754E-05	2.23689E-05	2.40379E-05	1.87708E-05	1.14109E-05	2.20203E-05	1.33343E-05	1.46905E-05	1.35221E-05	2.01714E-05	1.01871E-05	1.0098E-05	1.87699E-05	9.73513E-06	2.91626E-05
93	2.957	86.09436	[M+H]+	0.222	1991.41	86.09542:20658 87.09877:548 88.10213:22	39.0219:20 39.02445:70 41.04102:40 42.03725:70 44.05134:70 46.12433:10 56.05101:90 57.06155:30	0.000198232	0.000273747	3.42917E-07	0.000197092	0.000248787	0.000205622	0.000184104	0.000175408	0.000231213	0.000284155	8.3458E-07	0.000360523	0.000155096	2.30597E-07	0.000277363	1.28301E-06	1.79037E-06	0.000245215	0.000233196	1.72834E-07	1.89537E-06
94	2.869	86.09439	[M+NH4]+	0.492	2176.34	86.09459:17880 87.09794:1161 88.1013:20	37.01025:7 39.02509:47 41.04102:27 42.03593:67 44.04525:13 44.05067:67 56.04493:13 56.0518:107 57.05618:13	0.000198232	0.00027371	0.000221388	0.000197503	0.000248739	0.000205183	0.000183728	0.000175838	8.15466E-09	0.000229023	9.34993E-06	0.000361316	0.000155135	2.30597E-07	0.00023505	0.000232238	0.000186475	0.000244754	3.11652E-06	0.000256877	0.000205413
95	3.18	86.09467	[M+H]+	0.254	2145.92	86.09467:29454 87.09802:1828 88.10138:20	39.02263:20 39.02518:73 41.0398:120 42.03536:13 43.05557:27 44.05279:40 54.05039:7 56.04883:13	0.000260228	0.000300238	1.2325E-05	0.000229429	9.32848E-08	0.000254235	0.000191638	0.000228906	0.000228373	3.75749E-07	2.78444E-06	0.000383071	0.000220385	2.40846E-06	9.22831E-08	0.000217509	4.65097E-07	0.000260772	2.03627E-07	0.000256196	3.9428E-07
96	3.082	86.09485	[M+H]+	0.73	2215.79	86.0955:22158 87.09885:1003 88.10221:0	39.02635:50 41.04035:70 42.03526:10 43.0568:40 44.05201:40	0.000260425	2.30698E-07	0.000253254	0.000229429	0.00028897	8.96586E-07	1.29876E-07	0.000228906	0.000230895	0.000284155	0.000264309	0.000383071	0.000220385	0.00023684	0.000277386	0.000217912	0.000174261	1.52127E-07	0.000233196	0.000256415	0.000263375
97	2.789	86.09572	[M+H]+	0.286	2105.28	86.09557:18334 87.09892:1454 88.10228:0	39.02574:40 42.03661:70 44.05204:40 45.16826:10 56.05105:70 57.0585:30	0.000198625	1.28637E-06	0.000221677	0.000197429	0.000249234	5.02759E-09	6.72853E-08	2.10893E-06	2.03866E-08	0.000229389	0.000293589	0.000361506	0.000155506	0.000241574	0.000235339	0.000232507	0.000186522	2.24187E-08	0.000212707	0.000256903	0.000205897
98	2.559	86.09615	[M+NH4]+	0.016	2210.4	86.09615:21970 87.0995:664 88.10286:0	39.01957:30 39.02404:110 41.03994:90 42.0355:200 44.05023:140 56.05056:160 57.05878:70	0	0	0	3.34632E-08	0	2.68138E-08	0	3.11665E-08	0	3.00599E-08	1.88393E-09	2.75191E-08	0	9.15068E-09	0	0	3.00062E-08	0	9.31851E-08	5.99627E-08	1.06084E-08
99	23.139	87.09145	[M+H]+	0.032	270.03	87.09145:2553 88.0948:291 89.09816:0	42.03593:87 43.02001:13 45.0497:7 56.04875:13	4.0894E-05	2.77539E-05	1.19912E-05	4.19591E-06	1.86189E-06	2.07304E-06	1.30189E-06	7.87819E-07	1.37814E-06	1.6032E-07	6.68794E-07	1.10077E-07	3.16387E-07	1.50071E-07	6.37276E-07	7.70819E-07	1.18358E-07	1.201E-07	3.48581E-07	5.99627E-08	5.19813E-07
100	1.523	90.05369	[M+NH4]+	0.762	152.06	90.05469:2026 91.05804:212 92.0614:0	44.05134:30	1.33411E-05	1.6876E-05	1.70987E-05	1.62389E-05	2.11661E-05	1.23746E-05	1.80606E-05	1.37513E-05	1.44297E-05	1.26168E-05	1.46343E-05	2.71839E-05	1.35278E-05	1.28732E-05	1.29371E-05	1.42973E-05	1.57566E-05	1.81735E-05	1.26525E-05	1.42694E-05	1.10964E-05
101	1.144	90.97697	[M+H+NH4]2+	0.841	100.19	90.97697:2543 91.98032:50 92.98368:0		1.11224E-05	1.90188E-05	1.16265E-05	9.49238E-06	1.55633E-05	9.01111E-06	8.83002E-06	1.32786E-05	1.01689E-05	1.41182E-05	1.47926E-05	1.39522E-05	8.05864E-06	1.15244E-05	1.16277E-05	1.25765E-05	1.27343E-05	8.93063E-06	1.11494E-05	1.26768E-05	1.20264E-05
102	3.042	91.05495	[M+H]+	0.048	57.16	91.05488:1016 92.05823:140 93.06159:0	39.02371:20 39.02562:20 39.16278:20 41.04026:20 41.04157:20 65.04057:20 65.04221:20	1.49577E-07	9.45494E-06	2.7397E-07	1.43148E-07	3.04604E-08	6.72356E-06	6.1433E-06	1.0562E-07	1.0862E-05	1.002E-08	2.22303E-07	6.95233E-06	9.6759E-08	6.7715E-08	2.43767E-08	2.04537E-07	2.66722E-08	7.06508E-06	1.13893E-07	2.7865E-07	1.76807E-08
103	13.294	91.07954	[M+H]+	0.143	98	91.07954:2156 92.08289:0 93.08625:0		3.35973E-06	3.91633E-06	3.7866E-06	7.78018E-06	2.77189E-06	4.24831E-06	3.59429E-06	1.54447E-06	3.058E-06	7.65193E-06	4.40651E-06	2.75942E-06	2.90124E-06	3.33268E-06	1.94491E-06	3.48559E-06	6.5997E-06	2.7655E-06	2.29684E-06	5.91162E-06	2.31264E-06
104	13.294	91.10568	[M+H]+	0.048	127.44	91.10568:1862 92.10903:89 93.11239:0		4.47772E-06	4.53276E-06	2.93929E-06	7.50132E-06	3.02319E-06	4.60192E-06	5.20444E-06	2.40501E-06	2.35262E-06	8.10784E-06	4.70982E-06	2.63183E-06	2.30225E-06	2.67566E-06	3.84281E-06	3.20667E-06	6.19129E-06	2.49648E-06	3.01471E-06	6.04565E-06	3.44243E-06
105	13.298	91.17702	[M+H]+	0.397	115.8	91.17702:3957 92.18037:0 93.18373:0		6.71371E-06	9.5989E-06	1.09878E-05	1.7016E-05	6.09207E-06	7.5816E-06	9.28537E-06	4.05684E-06	8.51754E-06	1.39027E-05	9.69469E-06	6.39444E-06	5.36629E-06	7.28577E-06	7.2834E-06	8.6734E-06	1.14057E-05	7.19159E-06	6.09672E-06	1.4414E-05	6.92377E-06
106	13.293	91.22768	[M+H]+	0.111	104.42	91.22768:3571 92.23103:0 93.23439:0		5.88336E-06	8.35682E-06	6.58618E-06	1.06153E-05	4.91935E-06	6.49564E-06	6.95699E-06	3.14089E-06	6.09561E-06	1.25049E-05	7.70526E-06	5.55136E-06	4.23743E-06	5.13353E-06	5.88348E-06	7.8468E-06	1.07772E-05	6.04343E-06	5.88792E-06	1.15322E-05	6.23599E-06
107	13.305	91.27776	[M+H]+	0.016	415.99	91.27776:2069 92.28111:83 93.28447:83		4.05584E-06	4.51615E-06	4.45066E-06	8.20777E-06	3.57148E-06	3.92822E-06	4.31565E-06	1.96349E-06	2.9948E-06	5.95688E-06	5.16384E-06	2.82696E-06	2.27768E-06	2.44689E-06	2.54388E-06	3.73238E-06	6.9181E-06	3.56297E-06	3.55829E-06	6.4019E-06	3.52907E-06
108	13.289	91.32928	[M+H]+	0.032	21.62	91.32928:1103 92.33263:0 93.33599:0		1.42482E-06	2.91972E-06	1.24648E-06	3.40581E-06	1.25078E-06	1.36248E-06	2.08271E-06	9.02096E-07	1.33533E-06	3.22309E-06	2.30216E-06	1.19833E-06	1.56043E-06	1.07063E-06	1.79169E-06	1.95916E-06	3.91248E-06	1.84474E-06	1.6618E-06	2.46553E-06	1.5506E-06
109	22.279	95.05029	[M+H]+	0.016	16.76	95.05029:2094 96.05364:50 97.057:220	39.02434:40 43.01922:80	1.45742E-06	2.97139E-07	3.08444E-07	1.52443E-07	1.75147E-07	2.89924E-07	1.94032E-07	5.31561E-07	8.94974E-07	2.171E-07	3.5041E-07	5.6039E-07	5.52909E-08	7.32054E-08	6.54688E-07	1.62616E-06	2.12377E-06	8.10274E-07	9.71541E-07	4.70884E-07	7.56734E-07
110	1.107	95.05927	[M+H-H2O]+	0.143	110.84	95.06126:1295 96.06461:90 97.06797:0	39.02558:9 41.04087:9 43.01985:7	2.45268E-06	2.77392E-06	5.56106E-06	2.11933E-06	3.99792E-06	1.58034E-06	2.37846E-06	3.02834E-06	2.49736E-06	6.9188E-06	5.42194E-06	7.1975E-06	2.64628E-06	6.04128E-06	8.0948E-06	2.37162E-06	3.10731E-06	1.22502E-06	3.41506E-06	7.2114E-06	5.20697E-06
111	1.773	95.05959	[M+H]+	0.063	37.18	95.05959:1770 96.06294:120 97.0663:60	38.01645:7 42.03538:27 43.01945:20	4.96289E-06	4.13227E-06	4.03517E-06	3.74787E-06	3.04223E-06	2.59759E-07	4.22489E-08	4.17631E-06	2.85413E-08	3.94453E-06	6.5523E-06	1.64214E-05	5.65042E-06	7.99953E-06	6.80283E-06	4.5911E-06	3.56241E-06	3.04253E-08	5.42544E-06	4.70355E-06	6.18825E-08
